0.	0.9327474965795515	0.0672525034204488	0.5000000000000001	-0.4327474965795513	-0.4327474965795513	0.5000000000000001
0.004	0.9281355374769868	0.06663318799642515	0.497384362736706	-0.43075117474028085	-0.43075117474028085	0.497384362736706
0.008	0.9235468173597169	0.06602240626352651	0.4947846118116217	-0.4287622055480952	-0.4287622055480952	0.4947846118116217
0.012	0.9189812176879011	0.06542005129380546	0.4922006344908533	-0.4267805831970478	-0.4267805831970478	0.4922006344908533
0.016	0.9144386205376124	0.06482601754851747	0.4896323190430649	-0.42480630149454746	-0.42480630149454746	0.4896323190430649
0.02	0.9099189085975541	0.06424020086032539	0.4870795547289397	-0.4228393538686143	-0.4228393538686143	0.4870795547289397
0.024	0.9054219651657969	0.06366249841573168	0.4845422317907643	-0.4208797333750326	-0.4208797333750326	0.4845422317907643
0.028	0.9009476741465181	0.0630928087377367	0.4820202414421274	-0.4189274327043907	-0.4189274327043907	0.4820202414421274
0.032	0.896495920046775	0.06253103166872148	0.4795134758577483	-0.4169824441890268	-0.4169824441890268	0.4795134758577483
0.036	0.8920665879732934	0.0619770683535506	0.47702182816342203	-0.41504475980987143	-0.41504475980987143	0.47702182816342203
0.04	0.8876595636292623	0.061430821222892285	0.47454519242607734	-0.41311437120318506	-0.41311437120318506	0.47454519242607734
0.044	0.8832747333111597	0.06089219397675366	0.4720834636439567	-0.41119126966720304	-0.41119126966720304	0.4720834636439567
0.048	0.8789119839055937	0.06036109156822855	0.4696365377369111	-0.40927544616868256	-0.40927544616868256	0.4696365377369111
0.052	0.8745712028861519	0.05983742018745358	0.46720431153680275	-0.40736689134934917	-0.40736689134934917	0.46720431153680275
0.056	0.8702522783102773	0.0593210872457724	0.4647866827780248	-0.4054655955322524	-0.4054655955322524	0.4647866827780248
0.06	0.8659550988161633	0.05881200136010273	0.462383550088133	-0.40357154872803025	-0.40357154872803025	0.462383550088133
0.064	0.8616795536196531	0.05831007233750535	0.45999481297857925	-0.4016847406410739	-0.4016847406410739	0.45999481297857925
0.068	0.8574255325111688	0.05781521115995181	0.4576203718355603	-0.3998051606756085	-0.3998051606756085	0.4576203718355603
0.072	0.8531929258526572	0.05732732996928852	0.45526012791097287	-0.39793279794168435	-0.39793279794168435	0.45526012791097287
0.076	0.8489816245745394	0.05684634205239464	0.45291398331346705	-0.3960676412610724	-0.3960676412610724	0.45291398331346705
0.08	0.8447915201726912	0.05637216182653065	0.45058184099961096	-0.3942096791730803	-0.3942096791730803	0.45058184099961096
0.084	0.840622504705439	0.05590470482487647	0.4482636047651577	-0.3923588999402812	-0.3923588999402812	0.4482636047651577
0.088	0.8364744707905591	0.05544388768225589	0.4459591792364075	-0.3905152915541516	-0.3905152915541516	0.4459591792364075
0.092	0.8323473116023089	0.05498962812104413	0.4436684698616765	-0.3886788417406324	-0.3886788417406324	0.4436684698616765
0.096	0.8282409208684708	0.05454184493725789	0.44139138290286434	-0.38684953796560645	-0.38684953796560645	0.44139138290286434
0.1	0.8241551928674021	0.054100457986824724	0.4391278254271134	-0.3850273674402887	-0.3850273674402887	0.4391278254271134
0.104	0.8200900224251141	0.053665388172028594	0.43687770529857134	-0.38321231712654275	-0.38321231712654275	0.43687770529857134
0.108	0.8160453049123647	0.053236557428130826	0.43464093117024777	-0.38140437374211694	-0.38140437374211694	0.43464093117024777
0.112	0.8120209362417581	0.05281388871016307	0.4324174124759606	-0.37960352376579753	-0.37960352376579753	0.4324174124759606
0.116	0.808016812864869	0.05239730597989112	0.4302070594223801	-0.37780975344248896	-0.37780975344248896	0.4302070594223801
0.12	0.8040328317693861	0.05198673419294603	0.42800978298116604	-0.37602304878822	-0.37602304878822	0.42800978298116604
0.124	0.800068890476257	0.05158209928612162	0.42582549488118926	-0.37424339559506764	-0.37424339559506764	0.42582549488118926
0.128	0.7961248870368625	0.051183328164835784	0.4236541076008491	-0.3724707794360133	-0.3724707794360133	0.4236541076008491
0.132	0.7922007200301995	0.050790348690752884	0.42149553436047615	-0.37070518566972327	-0.37070518566972327	0.42149553436047615
0.136	0.7882962885600857	0.05040308966956636	0.41934968911482606	-0.3689465994452597	-0.3689465994452597	0.41934968911482606
0.14	0.7844114922523692	0.05002148083893898	0.4172164865456541	-0.3671950057067151	-0.3671950057067151	0.4172164865456541
0.144	0.7805462312521605	0.04964545285659733	0.4150958420543789	-0.36545038919778156	-0.36545038919778156	0.4150958420543789
0.148	0.7767004062210848	0.049274937288581566	0.4129876717548332	-0.36371273446625163	-0.36371273446625163	0.4129876717548332
0.152	0.7728739183345356	0.048909866597645846	0.4108918924660907	-0.36198202586844486	-0.36198202586844486	0.4108918924660907
0.156	0.7690666692789532	0.04855017413180762	0.4088084217053804	-0.3602582475735728	-0.3602582475735728	0.4088084217053804
0.16	0.7652785612491213	0.04819579411304625	0.4067371776810838	-0.35854138356803755	-0.35854138356803755	0.4067371776810838
0.164	0.7615094969454655	0.047846661626145925	0.40467807928580574	-0.3568314176596598	-0.3568314176596598	0.40467807928580574
0.168	0.7577593795713767	0.047502712607682906	0.4026310460895298	-0.3551283334818469	-0.3551283334818469	0.4026310460895298
0.172	0.7540281128305524	0.047163883835155906	0.40059599833285414	-0.35343211449769824	-0.35343211449769824	0.40059599833285414
0.176	0.7503156009243375	0.046830112916254496	0.398572856920296	-0.3517427440040415	-0.3517427440040415	0.398572856920296
0.18	0.746621748549094	0.04650133827826802	0.396561543413681	-0.35006020513541297	-0.35006020513541297	0.396561543413681
